2025-06-04 09:33:46
Parameters:
init_smi: CC
program_name: cc
output_path: .\case3\results
pocket_file: .\case3\imatinib_pocket6A.pdb
lr: 0.01
lr_decrease: 0.1
batch_size: 64
gamma: 1.0
learning_iter: 1
target_iter: 10
memory_capacity: 1000
max_episode: 8000
max_step: 5
epsilon: 0.95
epsilon_increase: 0.05
Objective_properties: ['SAscore', 'QED', 'Affinity']

Episode,SAscore,QED,Affinity,SMILES
3148,0.796,0.441,4.281,CC1CCCC(=O)O1
3149,0.709,0.449,4.874,CC(=O)C(C)CC(=O)ON=O
3150,0.952,0.567,4.409,CCCCCC(=O)O
3151,0.793,0.342,4.653,CCC(=O)CC(=O)OO
3152,0.952,0.567,4.409,CCCCCC(=O)O
3153,0.946,0.582,4.304,CCCCC(=O)O
3154,0.952,0.567,4.409,CCCCCC(=O)O
3155,0.678,0.154,4.46,CC#CC(=O)OC=O
3156,0.856,0.563,4.378,CCCC=CC(=O)O
3157,0.807,0.561,4.856,CCCCC(=N)C(=O)O
3158,0.952,0.567,4.409,CCCCCC(=O)O
3159,0.852,0.631,4.281,CCC(C)CCC(=O)O
3160,0.952,0.567,4.409,CCCCCC(=O)O
3161,0.835,0.589,4.784,CCCC(O)CC(=O)O
3162,0.952,0.567,4.409,CCCCCC(=O)O
3163,0.952,0.567,4.409,CCCCCC(=O)O
3164,0.82,0.563,4.429,CCC=CCC(=O)O
3165,0.952,0.567,4.409,CCCCCC(=O)O
3166,0.952,0.567,4.409,CCCCCC(=O)O
3167,0.78,0.561,5.002,CCCC(=N)CC(=O)O
3168,0.628,0.438,4.663,CC#CC(C)C(=N)C(=O)O
3169,0.952,0.567,4.409,CCCCCC(=O)O
3170,0.952,0.567,4.409,CCCCCC(=O)O
3171,0.884,0.443,4.4,C=CCCCC(=O)O
3172,0.952,0.567,4.409,CCCCCC(=O)O
3173,0.946,0.582,4.304,CCCCC(=O)O
3174,0.946,0.582,4.304,CCCCC(=O)O
3175,0.952,0.567,4.409,CCCCCC(=O)O
3176,0.946,0.582,4.304,CCCCC(=O)O
3177,0.785,0.587,4.508,C=C(C)CC(C)C(=O)O
3178,0.952,0.567,4.409,CCCCCC(=O)O
3179,0.946,0.582,4.304,CCCCC(=O)O
3180,0.793,0.342,4.653,CCC(=O)CC(=O)OO
3181,0.946,0.582,4.304,CCCCC(=O)O
3182,0.946,0.582,4.304,CCCCC(=O)O
3183,0.952,0.567,4.409,CCCCCC(=O)O
3184,0.946,0.582,4.304,CCCCC(=O)O
3185,0.952,0.567,4.409,CCCCCC(=O)O
3186,0.952,0.567,4.409,CCCCCC(=O)O
3187,0.737,0.418,5.361,CC=CCC(=O)ON
3188,0.574,0.597,5.327,COC1CC(O)C(C(=O)O)N=N1
3189,0.749,0.51,4.61,C=CCC(O)C(=O)O
3190,0.835,0.589,4.784,CCCC(O)CC(=O)O
3191,0.952,0.567,4.409,CCCCCC(=O)O
3192,0.852,0.631,4.281,CCC(C)CCC(=O)O
3193,0.698,0.412,4.272,CC1C=CC(=O)O1
3194,0.952,0.567,4.409,CCCCCC(=O)O
3195,0.891,0.453,4.312,C=CCCCCC(=O)O
3196,0.687,0.484,4.695,CCC(=N)C(=N)C(=O)O
3197,0.872,0.573,4.757,CCCC(=O)CC(=O)O
3198,0.946,0.582,4.304,CCCCC(=O)O
3199,0.783,0.511,4.325,CCCC#CC(=O)O
3200,0.852,0.631,4.281,CCC(C)CCC(=O)O
3201,0.743,0.496,4.193,CC(C(=O)O)C(O)CCN
3202,0.766,0.587,4.245,CCC(O)C(C)C(=O)O
3203,0.712,0.467,4.734,CC(C(=O)CN)C(N)C(=O)O
3204,0.787,0.507,4.542,CC(=N)CCCO
3205,0.842,0.555,4.447,CC(N)CCC(=O)O
3206,0.685,0.375,5.153,CC(N)CC(N)=C(N)O
3207,0.837,0.56,4.39,COC(=O)CCC(C)N
3208,0.647,0.245,4.712,C=C(C#CC=N)C(=O)OC
3209,0.946,0.582,4.304,CCCCC(=O)O
3210,0.635,0.396,6.095,CC(=CC(N)C(=O)O)ON(C)O
3211,0.946,0.582,4.304,CCCCC(=O)O
3212,0.634,0.343,5.196,CC(O)CC(C)(NO)C(=O)OO
3213,0.542,0.563,4.351,COC1(C(=O)O)C#CC(C)=N1
3214,0.787,0.471,4.57,C=C(C#N)C(=O)CCC(=O)O
3215,0.709,0.562,5.058,CCCC(N=N)C(=O)O
3216,0.64,0.491,4.732,C=C=C(C)CC(N=O)C(=O)O
3217,0.719,0.559,4.414,CC(C=N)CCC(=O)O
3218,0.641,0.321,5.349,C=C(O)C(=N)CC(N=O)C(=O)O
3219,0.557,0.489,4.295,O=C(O)C1CC=C=CN1
3220,0.79,0.467,5.312,CCCC(NCN)C(=O)O
3221,0.641,0.33,4.896,C=NCNC(CCC)COO
3222,0.799,0.566,4.807,C=CCNC(CCC)C(=O)O
3223,0.676,0.243,5.678,C=CCCC(NO)C(O)O
3224,0.795,0.585,4.535,C=CCCC(C)C(=O)O
3225,0.79,0.539,4.943,C=CCCC(N)C(=O)O
3226,0.744,0.355,4.927,C=C(C)CC(NO)C(=O)OC
3227,0.792,0.561,4.3,CCC(=N)CCC(=O)O
3228,0.519,0.315,5.331,C#CC1CC(=C=C)OC(=O)C1N
3229,0.827,0.642,4.455,CC(=O)C(C)CCC(=O)O
3230,0.812,0.555,4.412,CCC(N)CC(=O)O
3231,0.706,0.561,4.451,CCC(=N)C(C)C(=O)O
3232,0.872,0.425,4.34,CCCCCC(O)O
3233,0.857,0.657,4.307,CCCC(C)(C)CC(=O)O
3234,0.637,0.231,5.683,CC(C(O)C#N)C(NN)C(=O)O
3235,0.662,0.224,5.679,CCC(N)C(N)(N)C(=O)OO
3236,0.757,0.569,4.652,CCC(C=O)CC(=O)O
3237,0.684,0.573,4.865,CCC1CNN=C1C(=O)O
3238,0.847,0.574,4.691,CCC(C)CCCC(=O)OC
3239,0.937,0.544,4.524,CCCCCCCO
3240,0.927,0.606,4.324,CC(C)CCC(=O)O
3241,0.922,0.539,4.376,O=C(O)CCCCCO
3242,0.847,0.577,4.837,CCCCCCC(O)C(=O)O
3243,0.848,0.645,4.724,CCCC(C)CCCC(=O)O
3244,0.856,0.631,4.552,CCCCC(C)C(=O)O
3245,0.87,0.586,4.223,C=C(C)CCCC(=O)O
3246,0.848,0.645,4.724,CCCC(C)CCCC(=O)O
3247,0.477,0.46,4.779,CC1C2=NC(C(=O)ON2)C1N
3248,0.869,0.469,4.882,C#CCCCCCCC(=O)O
3249,0.774,0.404,4.789,CCCCC(C)(NN)C(=O)O
3250,0.869,0.469,4.882,C#CCCCCCCC(=O)O
3251,0.869,0.469,4.882,C#CCCCCCCC(=O)O
3252,0.841,0.566,4.546,CCC(C)CCCCO
3253,0.752,0.571,4.616,CC(N)C=CCCC(=O)O
3254,0.844,0.633,4.612,CC(C)(C)CCC(=O)C(=O)O
3255,0.686,0.432,4.677,CNC(C(=O)O)C(O)=C(C)CO
3256,0.859,0.587,4.97,CCCCC(N)C(=O)O
3257,0.859,0.587,4.97,CCCCC(N)C(=O)O
3258,0.937,0.544,4.524,CCCCCCCO
3259,0.61,0.421,4.552,C=C(C)CC1N=COC1=O
3260,0.796,0.576,5.15,CCCC=C(NC)C(=O)O
3261,0.703,0.535,4.244,C=C1CC=C(C(=O)O)C1
3262,0.696,0.53,4.514,CCC(=C(C)O)C(O)C(=O)O
3263,0.624,0.295,4.911,C=C(C)CC(N=N)C(=O)OOC
3264,0.844,0.631,4.4,CCCC(C)CC(=O)O
3265,0.844,0.631,4.4,CCCC(C)CC(=O)O
3266,0.829,0.615,5.128,CCCCC(N)CCC(=O)O
3267,0.8,0.479,4.323,C=C(C=CC(=O)O)CCC
3268,0.667,0.567,4.856,C=NC(CC(O)CC)C(=O)O
3269,0.871,0.534,4.15,CC(C)CCO
3270,0.796,0.441,4.281,CC1CCCC(=O)O1
3271,0.779,0.582,4.616,C=C(C)C(=N)CCC(=O)O
3272,0.689,0.372,5.053,C=CCCC(N=N)C(=O)OC
3273,0.798,0.475,4.478,C=CCCC(N)C(=O)OCC
3274,0.736,0.463,5.113,CC(=N)CC(N)C(=O)O
3275,0.789,0.362,5.125,CCCC(NN)C(=O)O
3276,0.946,0.582,4.304,CCCCC(=O)O
3277,0.946,0.582,4.304,CCCCC(=O)O
3278,0.831,0.589,4.124,CCC(O)CCC(=O)O
3279,0.854,0.6,4.836,C=C(CCCC)CCC(=O)O
3280,0.822,0.51,5.246,COC(=O)C(N)CCCN
3281,0.534,0.52,4.15,O=C(O)C1CC=C=N1
3282,0.821,0.587,4.344,CCC(N)CCC(=O)O
3283,0.751,0.468,4.587,C=COC(=O)C(N)CCC
3284,0.844,0.631,4.4,CCCC(C)CC(=O)O
3285,0.824,0.605,4.632,CC(CCCO)CC(=O)O
3286,0.743,0.536,4.953,N#CCCC(=N)C(=O)O
3287,0.78,0.561,5.002,CCCC(=N)CC(=O)O
3288,0.849,0.611,4.567,CC=C(C)CCCC(=O)O
3289,0.823,0.585,4.743,CC(CCO)CC(=O)O
3290,0.946,0.582,4.304,CCCCC(=O)O
3291,0.646,0.509,4.734,C=CC(=N)C(C)C(N)C(=O)O
3292,0.949,0.578,4.319,CCCCCCC(=O)O
3293,0.949,0.578,4.319,CCCCCCC(=O)O
3294,0.949,0.578,4.319,CCCCCCC(=O)O
3295,0.944,0.578,4.88,CCCCCCCCC(=O)O
3296,0.949,0.578,4.319,CCCCCCC(=O)O
3297,0.844,0.631,4.4,CCCC(C)CC(=O)O
3298,0.785,0.527,4.613,CCCC1CCC(=O)O1
3299,0.786,0.667,4.977,CCCCC(C)C(C)C(=O)O
3300,0.753,0.449,4.616,N=CCC=CCCC(=O)O
3301,0.832,0.656,4.458,CC(C)CC(C)CC(=O)O
3302,0.769,0.587,4.285,CC(O)C(C)CC(=O)O
3303,0.787,0.622,4.452,CCCC(C)(O)CC(=O)O
3304,0.77,0.618,4.366,CCC(O)C(C)CC(=O)O
3305,0.73,0.537,4.498,COC(=O)C1(C)CCC(=O)N1
3306,0.884,0.472,4.605,CCCCCC=CC(=O)O
3307,0.676,0.371,4.65,CC(N)C(N)C(N)C(=O)O
3308,0.581,0.522,4.374,O=C(O)C1=CCC#CC1
3309,0.872,0.457,5.215,CCCCCC(=O)ON
3310,0.849,0.642,4.618,CCC(C)CCCC(=O)O
3311,0.872,0.457,5.215,CCCCCC(=O)ON
3312,0.908,0.523,4.434,O=C(O)CCCO
3313,0.825,0.553,4.308,O=C(O)C1=CCCC1
3314,0.671,0.54,4.644,C=C1C=NC(COC)=C1
3315,0.736,0.427,4.426,CC=NC(C)(C)C(=O)OC
3316,0.772,0.476,4.092,OCC1CCCN1
3317,0.862,0.601,4.686,CCCCCC(C)C(=O)O
3318,0.515,0.398,4.38,NC12CC(=NOC1=O)C(=O)N2
3319,0.946,0.582,4.304,CCCCC(=O)O
3320,0.891,0.472,4.677,CCCCCC(=O)CC(=O)O
3321,0.845,0.555,4.971,CCCC(N)C(=O)O
3322,0.922,0.539,4.376,O=C(O)CCCCCO
3323,0.923,0.55,4.407,O=C(O)CCCCCCO
3324,0.845,0.555,4.971,CCCC(N)C(=O)O
3325,0.812,0.555,4.412,CCC(N)CC(=O)O
3326,0.743,0.503,4.826,CCC(O)C(N)CC(=O)O
3327,0.749,0.635,4.812,CC=C(CC(C)CC)C(=O)O
3328,0.652,0.25,4.888,CC#COC(=O)C#N
3329,0.809,0.607,4.734,CC1CCCCC1C(=O)O
3330,0.762,0.441,4.714,C#CCCC(N)C(=O)OC
3331,0.816,0.587,4.943,CCCC(N)CC(=O)O
3332,0.845,0.555,4.971,CCCC(N)C(=O)O
3333,0.719,0.616,4.861,C=C=CCC(C)CCC(=O)O
3334,0.727,0.455,5.559,CC(N)(CCCO)C(=O)ON
3335,0.558,0.356,4.668,CC(C=N)(CCN)C(N=N)C(=O)O
3336,0.952,0.567,4.409,CCCCCC(=O)O
3337,0.754,0.461,4.592,CC(=C=N)C(=O)CCC(=O)O
3338,0.857,0.603,4.821,CCC(C)CCCCC(=O)O
3339,0.821,0.587,4.344,CCC(N)CCC(=O)O
3340,0.889,0.619,4.143,CC(C)(C)CCC(=O)O
3341,0.83,0.632,4.302,CC(C)C(C)CC(=O)O
3342,0.745,0.52,5.586,CCC(CC(N)C(=O)O)NC
3343,0.889,0.619,4.143,CC(C)(C)CCC(=O)O
3344,0.793,0.41,4.285,CCC(C)CCCC=O
3345,0.774,0.638,4.7,CC(CC(=O)O)C(C)C(=O)O
3346,0.825,0.553,4.308,O=C(O)C1=CCCC1
3347,0.919,0.537,4.366,NCCCCCC(=O)O
3348,0.949,0.578,4.319,CCCCCCC(=O)O
3349,0.946,0.582,4.304,CCCCC(=O)O
3350,0.946,0.581,4.56,CCCCCCCC(=O)O
3351,0.946,0.581,4.56,CCCCCCCC(=O)O
3352,0.727,0.576,4.572,CC=CCC(C)(O)C(=O)O
3353,0.856,0.631,4.552,CCCCC(C)C(=O)O
3354,0.779,0.619,4.596,CCC(C)(N)CCC(=O)O
3355,0.61,0.565,4.663,CC1(O)CC=NC(C(=O)O)C1
3356,0.788,0.445,4.825,O=C(OO)C1=CCCCC1
3357,0.683,0.549,4.359,C#CC(O)C(C)CC(=O)O
3358,0.844,0.563,4.392,CC=CCCC(=O)O
3359,0.952,0.567,4.409,CCCCCC(=O)O
3360,0.946,0.581,4.56,CCCCCCCC(=O)O
3361,0.949,0.578,4.319,CCCCCCC(=O)O
3362,0.815,0.605,4.512,CCCC#CCCC(=O)O
3363,0.857,0.55,5.372,CCCCC(=O)ON
3364,0.869,0.472,4.594,CCC=CCCCC(=O)O
3365,0.869,0.472,4.594,CCC=CCCCC(=O)O
3366,0.822,0.548,4.642,CN1CCCC1C(=O)O
3367,0.798,0.405,4.951,CCCN(N)CC(=O)O
3368,0.74,0.38,4.562,O=C(OO)C1CCCN1
3369,0.762,0.599,4.647,C=C1CCCC=C1C(=O)O
3370,0.894,0.638,4.622,CCCC(=O)CCCC(=O)O
3371,0.838,0.667,4.751,CC(C)C(C)CCCC(=O)O
3372,0.847,0.603,5.209,CCCCC(NC)C(=O)O
3373,0.794,0.612,4.917,CCC(C)C(NC)C(=O)O
3374,0.677,0.62,5.453,CCC(C)C(N)C(C)(N)C(=O)OC
3375,0.751,0.666,5.471,CCCC(C)CC(C)(N)C(=O)OC
3376,0.939,0.438,4.692,CCCCCCCC(=O)OC
3377,0.834,0.58,5.089,CCCCC(=N)CCC(=O)O
3378,0.741,0.59,4.692,C=C(CCCC)C(O)C(=O)O
3379,0.885,0.474,4.866,C=C(C)CCCCCC(=O)O
3380,0.822,0.615,4.716,CCCC(N)CCCC(=O)O
3381,0.781,0.596,4.312,CCCC(C)(O)C(=O)OC
3382,0.793,0.622,4.667,CCC(C)(O)CCC(=O)O
3383,0.646,0.542,4.62,C=C=C(CC)C(O)CO
3384,0.783,0.552,4.265,CCC(=O)CC(O)CO
3385,0.778,0.621,4.637,C=C(CCC(=O)O)C(C)CC
3386,0.778,0.621,4.637,C=C(CCC(=O)O)C(C)CC
3387,0.633,0.404,4.629,CC=C=CC1CCC(=O)O1
3388,0.849,0.642,4.618,CCC(C)CCCC(=O)O
3389,0.805,0.586,4.284,C=C(CCC)CC(=O)O
3390,0.759,0.355,4.85,C#CCCCCC(=N)C(=O)O
3391,0.946,0.581,4.56,CCCCCCCC(=O)O
3392,0.764,0.553,5.095,COC(=O)CCC(N)C#N
3393,0.938,0.52,4.265,CCCCC(=O)OC
3394,0.77,0.636,4.846,CCCC(C)CC(O)C(=O)O
3395,0.769,0.636,4.841,CCC(C)CCC(O)C(=O)O
3396,0.866,0.572,4.684,CC(C)CC(=O)C(=O)O
3397,0.78,0.479,4.654,C=C(CC=CCC)C(=O)O
3398,0.754,0.59,4.755,C=C(CCC)CC(O)C(=O)O
3399,0.786,0.667,4.977,CCCCC(C)C(C)C(=O)O
3400,0.856,0.631,4.552,CCCCC(C)C(=O)O
3401,0.759,0.461,4.717,CC=CCC(N)C(=O)OC
3402,0.771,0.433,4.819,C=CCC(N)C(=O)OC
3403,0.759,0.461,4.717,CC=CCC(N)C(=O)OC
3404,0.658,0.46,5.516,CC=CCC(N=N)C(=O)O
3405,0.806,0.594,4.569,CCCC(C)(N)C(=O)OC
3406,0.949,0.578,4.319,CCCCCCC(=O)O
3407,0.721,0.389,5.505,CCCC(C(=O)O)N(O)CO
3408,0.949,0.578,4.319,CCCCCCC(=O)O
3409,0.949,0.578,4.319,CCCCCCC(=O)O
3410,0.949,0.578,4.319,CCCCCCC(=O)O
3411,0.927,0.603,4.896,CC(C)CCCCCC(=O)O
3412,0.927,0.603,4.896,CC(C)CCCCCC(=O)O
3413,0.836,0.589,4.756,CCCCC(O)C(=O)O
3414,0.792,0.621,4.822,C=C(C)CCC(C)CC(=O)O
3415,0.845,0.608,4.609,CCCCC(O)CC(=O)O
3416,0.777,0.57,5.848,CCCCC(O)CC(=O)ON
3417,0.749,0.603,4.671,CC1C=C(C(=O)O)CCC1
3418,0.662,0.585,4.883,C=C1CC(C)N=C1C(=O)O
3419,0.841,0.579,4.496,O=C(O)C1=CCCCC1
3420,0.849,0.642,4.618,CCC(C)CCCC(=O)O
3421,0.938,0.52,4.265,CCCCC(=O)OC
3422,0.938,0.52,4.265,CCCCC(=O)OC
3423,0.938,0.52,4.265,CCCCC(=O)OC
3424,0.732,0.36,4.493,CCCC(N)C(=O)OC(C)=N
3425,0.848,0.595,4.601,O=C(O)CC1=CCCCC1
3426,0.814,0.621,4.857,C=C(CCC(C)C)CC(=O)O
3427,0.778,0.465,4.826,NN1CCCC1C(=O)O
3428,0.946,0.582,4.304,CCCCC(=O)O
3429,0.778,0.465,4.826,NN1CCCC1C(=O)O
3430,0.623,0.241,5.511,CC=CC(O)(NO)C(=O)O
3431,0.852,0.631,4.281,CCC(C)CCC(=O)O
3432,0.946,0.582,4.304,CCCCC(=O)O
3433,0.946,0.582,4.304,CCCCC(=O)O
3434,0.752,0.62,4.731,C=CC(CC(=O)O)CC(C)C
3435,0.752,0.62,4.731,C=CC(CC(=O)O)CC(C)C
3436,0.812,0.61,4.752,C=C(CC(=O)O)CC(C)C
3437,0.869,0.472,4.594,CCC=CCCCC(=O)O
3438,0.816,0.587,4.943,CCCC(N)CC(=O)O
3439,0.816,0.587,4.943,CCCC(N)CC(=O)O
3440,0.824,0.597,4.52,C=C(CCCC)CC(=O)O
3441,0.664,0.331,5.526,CCCC(C)(NO)C(O)O
3442,0.744,0.588,4.719,C=C(CCCC)C(N)C(=O)O
3443,0.841,0.579,4.496,O=C(O)C1=CCCCC1
3444,0.859,0.587,4.97,CCCCC(N)C(=O)O
3445,0.859,0.587,4.97,CCCCC(N)C(=O)O
3446,0.845,0.611,4.549,CCC(C)=CCCC(=O)O
3447,0.835,0.667,4.855,CC(C)CCC(C)CC(=O)O
3448,0.8,0.639,4.55,CC1CCC(CC(=O)O)C1
3449,0.798,0.616,4.646,CCC(C)CC(=O)CC(=O)O
3450,0.849,0.642,4.618,CCC(C)CCCC(=O)O
3451,0.849,0.642,4.618,CCC(C)CCCC(=O)O
3452,0.849,0.642,4.618,CCC(C)CCCC(=O)O
3453,0.949,0.578,4.319,CCCCCCC(=O)O
3454,0.949,0.578,4.319,CCCCCCC(=O)O
3455,0.949,0.578,4.319,CCCCCCC(=O)O
3456,0.949,0.578,4.319,CCCCCCC(=O)O
3457,0.952,0.567,4.409,CCCCCC(=O)O
3458,0.952,0.567,4.409,CCCCCC(=O)O
3459,0.952,0.567,4.409,CCCCCC(=O)O
3460,0.888,0.613,4.052,CCC(=O)CCC(=O)O
3461,0.883,0.388,4.42,CCCCCC=O
3462,0.883,0.388,4.42,CCCCCC=O
3463,0.952,0.567,4.409,CCCCCC(=O)O
3464,0.952,0.567,4.409,CCCCCC(=O)O
3465,0.952,0.567,4.409,CCCCCC(=O)O
3466,0.952,0.567,4.409,CCCCCC(=O)O
3467,0.952,0.567,4.409,CCCCCC(=O)O
3468,0.791,0.615,4.795,CCCCCC(C#N)C(=O)O
3469,0.949,0.578,4.319,CCCCCCC(=O)O
3470,0.854,0.586,4.341,CCC=CCCC(=O)O
3471,0.746,0.61,4.446,C=C(CC)C(C)CC(=O)O
3472,0.859,0.587,4.97,CCCCC(N)C(=O)O
3473,0.746,0.61,4.446,C=C(CC)C(C)CC(=O)O
3474,0.841,0.575,4.728,CC(CCCCCO)C(=O)O
3475,0.841,0.575,4.728,CC(CCCCCO)C(=O)O
3476,0.821,0.605,4.875,CCCCC(CO)C(=O)O
3477,0.949,0.578,4.319,CCCCCCC(=O)O
3478,0.824,0.597,4.52,C=C(CCCC)CC(=O)O
3479,0.824,0.597,4.52,C=C(CCCC)CC(=O)O
3480,0.824,0.597,4.52,C=C(CCCC)CC(=O)O
3481,0.824,0.597,4.52,C=C(CCCC)CC(=O)O
3482,0.686,0.415,5.16,NC1CCNC1C(=O)O
3483,0.781,0.586,4.381,CC(=O)C(C)CCO
3484,0.946,0.582,4.304,CCCCC(=O)O
3485,0.841,0.575,4.728,CC(CCCCCO)C(=O)O
3486,0.813,0.616,4.966,CCCCC(=O)C(C)C(=O)O
3487,0.859,0.587,4.97,CCCCC(N)C(=O)O
3488,0.864,0.567,4.932,CCCCCC(N)C(=O)O
3489,0.864,0.567,4.932,CCCCCC(N)C(=O)O
3490,0.949,0.578,4.319,CCCCCCC(=O)O
3491,0.946,0.582,4.304,CCCCC(=O)O
3492,0.864,0.567,4.932,CCCCCC(N)C(=O)O
3493,0.799,0.455,4.516,C#CCCC(=O)CC(=O)O
3494,0.813,0.616,4.966,CCCCC(=O)C(C)C(=O)O
3495,0.813,0.616,4.966,CCCCC(=O)C(C)C(=O)O
3496,0.882,0.59,4.517,CCCCC(=O)CC(=O)O
3497,0.946,0.582,4.304,CCCCC(=O)O
3498,0.946,0.582,4.304,CCCCC(=O)O
3499,0.946,0.582,4.304,CCCCC(=O)O
3500,0.946,0.582,4.304,CCCCC(=O)O
3501,0.949,0.578,4.319,CCCCCCC(=O)O
3502,0.882,0.59,4.517,CCCCC(=O)CC(=O)O
3503,0.823,0.553,4.57,CCCCC(=O)CC(O)O
3504,0.823,0.553,4.57,CCCCC(=O)CC(O)O
3505,0.946,0.582,4.304,CCCCC(=O)O
3506,0.882,0.59,4.517,CCCCC(=O)CC(=O)O
3507,0.792,0.56,4.652,CC(N)CCC(=O)CC(=O)O
3508,0.949,0.578,4.319,CCCCCCC(=O)O
3509,0.849,0.642,4.618,CCC(C)CCCC(=O)O
3510,0.946,0.582,4.304,CCCCC(=O)O
3511,0.949,0.578,4.319,CCCCCCC(=O)O
3512,0.946,0.582,4.304,CCCCC(=O)O
3513,0.882,0.59,4.517,CCCCC(=O)CC(=O)O
3514,0.785,0.458,4.673,CCCCC(=O)C(=N)C(=O)O
3515,0.849,0.642,4.618,CCC(C)CCCC(=O)O
3516,0.946,0.582,4.304,CCCCC(=O)O
3517,0.928,0.601,4.546,CC(C)CCCCC(=O)O
3518,0.946,0.581,4.56,CCCCCCCC(=O)O
3519,0.946,0.581,4.56,CCCCCCCC(=O)O
3520,0.946,0.581,4.56,CCCCCCCC(=O)O
3521,0.864,0.668,4.621,CCC(C)(C)CCCC(=O)O
3522,0.946,0.582,4.304,CCCCC(=O)O
3523,0.82,0.51,4.289,C#CCCC(=O)O
3524,0.946,0.582,4.304,CCCCC(=O)O
3525,0.946,0.582,4.304,CCCCC(=O)O
3526,0.946,0.582,4.304,CCCCC(=O)O
3527,0.776,0.419,4.268,CC1CCC(=O)O1
3528,0.946,0.582,4.304,CCCCC(=O)O
3529,0.937,0.544,4.524,CCCCCCCO
3530,0.937,0.544,4.524,CCCCCCCO
3531,0.787,0.544,4.497,CCCC(=N)CCCO
3532,0.805,0.575,4.773,CCCCC(=N)CC(=O)O
3533,0.928,0.601,4.546,CC(C)CCCCC(=O)O
3534,0.928,0.601,4.546,CC(C)CCCCC(=O)O
3535,0.859,0.588,4.399,CC(=O)CCC(=O)CC(=O)O
3536,0.888,0.613,4.052,CCC(=O)CCC(=O)O
3537,0.81,0.547,4.139,CC1=C(C(=O)O)C(=O)CC1
3538,0.81,0.547,4.139,CC1=C(C(=O)O)C(=O)CC1
3539,0.946,0.582,4.304,CCCCC(=O)O
3540,0.946,0.582,4.304,CCCCC(=O)O
3541,0.946,0.581,4.56,CCCCCCCC(=O)O
3542,0.946,0.582,4.304,CCCCC(=O)O
3543,0.668,0.579,4.717,CCCC1NN(C)COC1=O
3544,0.946,0.582,4.304,CCCCC(=O)O
3545,0.946,0.582,4.304,CCCCC(=O)O
3546,0.946,0.582,4.304,CCCCC(=O)O
3547,0.946,0.582,4.304,CCCCC(=O)O
3548,0.946,0.582,4.304,CCCCC(=O)O
3549,0.946,0.582,4.304,CCCCC(=O)O
3550,0.946,0.582,4.304,CCCCC(=O)O
3551,0.946,0.582,4.304,CCCCC(=O)O
3552,0.946,0.582,4.304,CCCCC(=O)O
3553,0.85,0.606,4.324,CCCC(C)C(=O)O
3554,0.937,0.513,4.247,CCCCCO
3555,0.772,0.428,4.078,CC1CCOC1
3556,0.946,0.582,4.304,CCCCC(=O)O
3557,0.927,0.606,4.324,CC(C)CCC(=O)O
3558,0.946,0.582,4.304,CCCCC(=O)O
3559,0.845,0.606,4.295,CCC(C)CC(=O)O
3560,0.946,0.582,4.304,CCCCC(=O)O
3561,0.946,0.582,4.304,CCCCC(=O)O
3562,0.871,0.538,4.293,C=CCCC(=O)O
3563,0.946,0.582,4.304,CCCCC(=O)O
3564,0.946,0.582,4.304,CCCCC(=O)O
3565,0.937,0.513,4.247,CCCCCO
3566,0.937,0.513,4.247,CCCCCO
3567,0.946,0.582,4.304,CCCCC(=O)O
3568,0.946,0.582,4.304,CCCCC(=O)O
3569,0.946,0.582,4.304,CCCCC(=O)O
3570,0.946,0.582,4.304,CCCCC(=O)O
3571,0.946,0.582,4.304,CCCCC(=O)O
3572,0.946,0.582,4.304,CCCCC(=O)O
3573,0.946,0.582,4.304,CCCCC(=O)O
3574,0.949,0.578,4.319,CCCCCCC(=O)O
3575,0.783,0.621,4.862,C=C(CCC(C)CC)C(=O)O
3576,0.949,0.578,4.319,CCCCCCC(=O)O
3577,0.949,0.578,4.319,CCCCCCC(=O)O
3578,0.791,0.495,5.062,CCC(C)CCCC(=O)OO
3579,0.946,0.582,4.304,CCCCC(=O)O
3580,0.949,0.578,4.319,CCCCCCC(=O)O
3581,0.949,0.578,4.319,CCCCCCC(=O)O
3582,0.949,0.578,4.319,CCCCCCC(=O)O
3583,0.949,0.578,4.319,CCCCCCC(=O)O
3584,0.757,0.621,4.97,C=C(CC(=O)O)CC(C)CC
3585,0.949,0.578,4.319,CCCCCCC(=O)O
3586,0.859,0.587,4.97,CCCCC(N)C(=O)O
3587,0.949,0.578,4.319,CCCCCCC(=O)O
3588,0.949,0.578,4.319,CCCCCCC(=O)O
3589,0.859,0.587,4.97,CCCCC(N)C(=O)O
3590,0.859,0.587,4.97,CCCCC(N)C(=O)O
3591,0.859,0.587,4.97,CCCCC(N)C(=O)O
3592,0.851,0.575,4.892,CC(N)CCCCCC(=O)O
3593,0.952,0.567,4.409,CCCCCC(=O)O
3594,0.952,0.567,4.409,CCCCCC(=O)O
3595,0.949,0.578,4.319,CCCCCCC(=O)O
3596,0.949,0.578,4.319,CCCCCCC(=O)O
3597,0.949,0.578,4.319,CCCCCCC(=O)O
3598,0.952,0.567,4.409,CCCCCC(=O)O
3599,0.709,0.563,4.346,CC#CC(C)CC(=O)O
3600,0.793,0.41,4.285,CCC(C)CCCC=O
3601,0.949,0.578,4.319,CCCCCCC(=O)O
3602,0.949,0.578,4.319,CCCCCCC(=O)O
